id,answer
6da85aadabfa94f5b1f502af8a2bdffe,1960年豐都縣人口死亡率分別為137.07‰和82.11‰，當年
5c3a5f7f88cda62ae1bc9a9869bfa02e,《往年記事》
34e4ecc2b044aa466323e0c3c05b9515,社會團
f11eaee1e36cd91d1f58817dca1436cc,1994年及之前發布的標準，以2位數字代表年
647bf094784076d47c64afea340112af,漢末年
699e56fb3e7e6bcb42d47ed13bb6f0e7,1931年國民政府制訂《中華民國訓政時期約法》
8c6e63988197527d7c76f31dca66f926,1515年
5f8badb05180e9751aafda2d629d1631,2009-10學年
6a74cfba87ead13b0a6d5d316d8aaa6f,1949年
fadc46959b862c6eaccb3c8d7e6b32bf,李嘉誠醫學院的教學醫院
e9cdad24c6766187d60eaef7608670d0,2014年
978e1381d0f4aea9ebaa930812d78462,1987年
f28c8b04d3b23f2754103b72072e3472,1960年
8da8e30654b68b2b223f9e778e5ad966,1989年
ce42609d663ec87c5358303d605d5975,三年
7d6876de5019c66a0f49695915b8313f,1950年
1c41bd04cb52c34c39f59d181544ddc5,1984年
9fdda683084fd662146f14974edfeed8,阿德里
9a0678f9ce8ddeb4e20a93e592ffadb2,南地區
489b3726393df2217f275cb6235df4e3,1950年
69e7446f15d087d34af7d53669390eb9,黃色到紅色的雲彩，氣象學上稱為霞。因為日出和日落的時候
79f9f0ad5e48915376f399d1e639f6f8,弗里
e3ab493a112a5a653fdafde55caf661d,曹魏主要戰爭
7e9e08d5da802d2b07b6dd39f08f49c8,民代表大會是最高國家權力機關，擁有戰爭
1afb1f4d588872238dc85ce22f098583,1945年
5cb1615210e2d1bc882d027d512406a8,《凡爾賽條約》
67c6463ca5a7c72dffc1e5a43639cd54,宋朝
15793583933a29ed97a2e639b868835c,1948年
43265741ff12546ae4f8eef355c05ef9,1927年
73ff163c4b14a98d1282bbd289946d85,2008學年
2b792aae82df41af5c29a1bd36077e93,1993年、1999年與2004年
62650cf6acfa95a3bb79d3fb06e009e4,2004年
7e34ba2d8074607c3920bfe4d9027a56,秦時代
36f2a03f62de1cca28ebea375a34b00c,1815年
b004af9c7f1ac0c360ea96722b409a40,1928年
9cccde96a44d93c28c9a70c94776a23f,隋朝
ce3c6133088118f71aa0c3b692787e4d,粵語
270ef679fb48d4d6be3d1b92bf7dae33,2012年
66a3804a2aafc05916d27abb24aea5ea,《中國共產黨章程》
f6782e588d1843cc2e8c217e3f137ba0,1928年
db98cf4ed0ecb496c3a7cfba121a4b8d,《道德經》
544889d046476e23aa9f83b94db29060,19個內設司
c9bd487f451e82fdb7b8ef3aef2e3d9d,穆罕默德逝世，此時的伊斯
186bdf08dfd6f1fea05fcca8f21d81ce,2013年
a9993542d57b9935a9c025f41279201f,1645年
0ede69032b4b5c22f73069630cea4703,"120,437顆小行星中，有98.5%"
67e6ab53671c16011ed510f6e689c13e,9公里
2018469ef21e129563cf5a7b89adc4af,《中國共產黨章程》
2e5169c9252a357de52f4c0e19f85dce,土耳其之間有外交上和對大屠殺事件承認問題上存在爭
9699300393275e48b91bc598a91129b8,1927年
ab4d2117c32e19ab5b84742b4b39ac17,50億人民幣一年
23d25a8eb7f0c855a7a87ee2e77b54b4,馬帝國是羅馬帝國於286年被戴克里
c4757b93610ace3358f78218a340e0e3,1971年
4e4ab7086df30f7141777ec6fbcb9079,1980年
fe6caeb1c5afbd9e6a23592f812b7852,中國
b99f7ecca8c9842a395cccb25770a823,1933年
41c27acfd9e57eaed6aaf7651937df6e,2008年
3f64d382670937436457998184cde0aa,西部海岸線
b5d2921a6b34d9149380d8c6bb4dcf28,雲是大氣層中由水或多種化學
8a4782778cf0e735eeb0b997b4ea815c,《中華民國憲法增修條文》
122ad9d2a6ca229d9577b7ba336d62a6,《中華人民共和國憲法》
c560d30707b9b43641b92c054e09a29c,1950年代
70895c19fc86fbd1f526a2c8992c0a23,1790年
32d49d1d3ff62bc5c319afd47c0e04d5,吳所處的江南，社會
2476cd5645304f369c4b9a0fb257367a,唐朝
91b784bd4b0eb9bd0f4cf7bb157bb837,《國防報告書》
9304d831b97ecdeaccb0f2e1e86e1188,二十世紀
868a02dde7a248ad5cd7fdf85ee49122,1927年
ec744df9df28b7995c857640fbf12fe7,趙三多義
7d3b71a13e3d7aadf46a5798124a9659,周以後中原王朝
89d9962a080906a951ba557def38dee2,瑞士的委員會制本質上是代
70d828325d476fb4ef24f96a1f5234c4,2016年
411a605d2d234bd48c7d0da2ef71e6e0,2016年
315c3a2f95fec910ef93fb85844929a7,《中華民國憲法》
2963400f2e068c6a4da5a35e0b7d5760,1950年代
af42cde5059fa2f3c6e238f4786998c4,14平方公里。據地質學家考證，遠在5000年
5a3bf8c729f6f4880620eb9fe82a92d4,1945年至1979年
f4486e95f9c454368e23a705bd851739,李嘉誠醫學院
eaef269754aab12f8f13829f57e0ba92,1994年
6a754e51beb70ebe32a058da726fff21,明朝
252676a84e91082f9881513981d4ed99,1945年，中華民國國民政府接收臺灣。依據《中華民國憲法》
792b7a4e868d3732c2b188c7ea6c9a2d,1985年11月16日至1986年
6b8c59fef38167a838dc05fd79c98ed5,2003年
796a45704726d58e7f59f8c0482eb93c,美國的電腦軟體公司
b134201b69db451faef6d18334bea8f3,俄羅斯和俄羅斯西部境內的「史前斯拉夫部落」，建立了留里克王朝
7ff1b6dfc7d57d577a18f205b831746e,《人民導報》
c0b5f25d8284abfba957e999b41a26da,杜預胡奮王戎軍、下游王渾司馬伷軍多路並進。280年
3a359b3d309ecc437874a7c1152919ea,1928年
29c364ef4ae2ae0fa63c563843a34532,魯運河即會通河
024ea824bef8b6a8c389c4c9f1f03705,2001年
af209c2c2c0afdac0e0b5848142c4812,1998年
8d91474c34514c47f81bd9a607b4c108,2015年
dac51e68af9e884cb65bce28569f9f68,2014年
53ff4d2fd9baad830122df581dd3caf2,1539年
c9ddb8cec57258adaab8c73ff157066c,1968年
9ded6e6c5294d578c3ad1fe1f19a5997,50億人民幣一年
ee0087fba655380a1403d4861a2021ce,50億人民幣一年
d7881d1c8097d5130a14daa7e0a3ff49,2003年
ed203f1ed6c994d92d9b340075f5af50,1945年
1ee7e3b3a6bd4e61e123598478c3d4a4,1911年
4cf96c24d33146a654c48601734682aa,1979年
a66aa098492c1f00955770d665ff5e97,《中華民國憲法》
25820b63cdfa13131227800624bdbbac,ble」是兩個為廣泛的電子廠商所使用的詞語
33f45a0ded06a67e2f2c2279e3ac03a4,2006年7月13日，「國際在線」推出了漢語、英語、日語和朝
73881ce87489b6e6a90b6d829b8c72ad,《印度對華戰爭》
ea36266d8538adbbdf8d66be593bb378,1945年
3cf58c960be445fd07296f31eb5d4299,2012年
0ea7ec62384caca7562044d01d4c9678,漢在漢和帝
da5214d3871f9a5f3673ed22d978bbab,1974年
ee77eb4460356bb122ff23f6490cf6e1,近代
4f84ba42417b4ae7875b9069682097a7,1978年
b326dbc085d58fd021da31d9c850e7f5,1947年
f181337bdd08afa0dce74d6facb5e5ef,2004年與時任總統陳水扁的一次對話，他鼓勵民進黨
ee44fb9c5c7876e464a7496ebd3a5a10,1300年前後的幾十年裡，中世紀
168365ac4bc0f9f503992324cca2899f,2017年
a85e63dbfbdea31bc3ca80f87431fcaf,2009年
a5674c56a3155eeb5b7b48295a95a145,1984年
8bc98fa9dcf2bedcc81a2e1ee9f72e4d,1763年
8c95966e4b0268fdc9f813e9d9a4bc70,阿拉伯人的兩輪圍攻中拯救出來，8世紀
54bbc1b73a44855620cdb6b8462e9f26,1863年
442cd7c9abfd7de1ecf8adde040c00ea,19平方公里。中山全境都在北回歸線以南，瀕臨南海，氣候
da15bbd31b33ce4f0acc9f74d9579fb1,1807年
f9d9449347bfabdb4b9cc34bf7c00b61,1900年
5d313401bed61ab7b542e8eefe691084,1915年
79341d706b3de55d68be0b4053469eb8,2002年
9f61c9d8e8f32832d0f30d799e53965d,1995年
939b9187fe2405123c23a8d9e136d8f5,2009年
b608416fb302e053fd70fbdd44d2b75f,《西藏墨脫的誘惑》
14a943351c118bd9ca25822b8320e097,新世為地質年代新近紀
3bf69a4fae3219fa50c40a80a870186b,2010年
132715f4d4328f7485439c2c8f8f6cdf,宋朝
b5a1de3397bdc45ec382ffdb7d0ec50e,惠河是大運河
690dd2e27f6a99a0ae119d3db90632a4,2006年中山港貨櫃的年
25f596cd59d5c57e4f6bbc1e11868864,1950年
e20a7e9f90b19f9a5193b38be8143b86,劉璋、漢中張魯及涼州的馬騰、韓遂等人。支持袁紹的孫策於200年
8d22f7332a052b27232c3db36a344772,阿拉伯海，海岸線長1906公里
088f4ea34a040ffbc43c9fcc65666e62,1962年
0f337e5a39cba8c3f609c523c5e429d9,《往年記事》
225770e76ade5e35d04a7b2855e0831c,晉，中國朝
e9e824c817d070214618d8d097ed0f44,馬昭為了建立赫赫軍功，做好篡奪準備，於263年
e29a2d90253745515604069634edafd4,艾卜·伯克爾、歐麥爾、奧斯曼及阿里
4899cd87daa92fdb596aea1ceb55c313,1949年
911b6388db2ab872bce8029565eb5110,1970年
38ac63f0b4e993be17e9317bfa186522,1979年
e3f3e8acf9dc300368852d967f161afe,細亞，簡稱亞小煮脊，面積4457.9萬平方公里
018648e29ff9cfd526288789094cad9e,瑞士的委員會制本質上是代
f818a0f2f6e43951a6c17dca377f2684,1980年
ddb1fe6221d7061f6389bfe29d268d7b,1985年
10dedaf218c9436c894402d6c4fbb481,三疊紀
c987b3409879a47fa009112f0047d919,2008年
d14e75e081b6732636c29b6ae744d18a,西羌於三國時期
b300a1b54e982a78cf7d16d1f9d293a2,腓特烈在科林會戰
f8eb2fa67d9c8d3e39011d6b54fc632b,蘇格蘭，有一些蘇格蘭國教會的教堂，在宗
d16e7c5431623126a8775026e7958989,2008年的研究，認為自然燃燒的最低氧氣濃度是15%。發生於二疊紀
db88052e73eec0723826020d4567978c,《行政訴訟法》
dfe86a3f6adc27ca8948d16076304496,《政府工作報告》
32c918043f8ad4838b9fe75db6c47dfe,荷蘭所稱「第二院
52630462bd6b7b09597833a6bcf30b2a,郭守敬，經過全國
5a97362116ea0cc2cf40a425f2affb3e,1958年
dc9000e1d61efe037f7709119456264e,2004年
e8770540bade6d35f8c4edc401898e9e,《中國共產黨章程》
201539a867ba5711718311ece94479f4,每個可延伸標記式語
ab1fd5ef1b8e2ac5ba115e6889c19dfb,1917年
43a13ce3954026c8f2e275cb5463f368,2006年
de0ceff95534b5f7bb74addc587d097b,荷邦。不萊梅-歐登堡
7352b590493abc8ce708814cfae70580,烏克蘭主要居住著異教部落，但拜占庭儀式基督教在第一個千年
0a667d43f6f1f013e281add09fcc4599,《凡爾賽條約》
18bbea07d011072bf197b9e33805ab15,1945年美軍於仁
7022ac707c7a3641294d74bd67e64adb,白堊紀
472d4a5734740635ef1d99c13203e7d5,1997年
77d86c7b8c703204b3357a10e1481004,2002年
6376835b551c48de84b3d3ead8cf849d,俄軍乘德軍在開戰
0a0bd412b84a673a72bec31afae3192a,1939年
e7b6440d857b129eddb8f8f82966531a,1979年
1afcdda56acdc3b7cf388d7beb598168,荷蘭叛亂的背景對於認識導致三十年戰爭
5207704d4b071a3825c4eae34239d465,1954年
032a53e58bf17fdec2bdddfbd6b732e8,《為愛而生》
1171720362f83528c4445d59054f6ca8,劉備率軍與龐統、黃忠、魏延等人入蜀，並不斷的收買人心。在212年
37006c9e5a502bd183bc205648f43cdb,《中國底層採訪錄》
109080e608a39e67d2eb54a0505b3983,《尼布楚條約》
16aac2fd7c8a1c584a75b63d1142d53b,弗里德里希席勒的人文主義往往被稱為歷史主義
746985b29ec0af8166ab66a1603eaab1,《好政府與壞政府的諷喻》
12b6ddf2bf52b04b62c0818c9c4feb14,1947年中華民國政府頒訂之《全國各地標準時間推行辦法》
39a50eeb88dc0601d4c1529f22d66698,農聯盟
62c58f281887379bb9ac9de0bd817517,1900年
1f35fec4d974d4a79e78d7ff15587fcd,八世紀
53e16c2d352119430e47c95c15498a31,2016年
ac8f578d9cc0ccb194e90d23afb2daf9,2000年
8c29fa928d1852488bdf4c2ca9e4b768,魯運河即會通河
0d10d6f12502df000b2393569e7b9ce8,2009年
d64f4028771fc6fae7914a997bf2b343,《克洛斯特－采文協定》
b028e1451d875fdb0b10e824077b2a0e,50%到60%。750年後、14世紀
da110230e6ed41f536d78779498646e9,《銀行家》
606256ff910f5f2d5073913e0b8752eb,《艾克斯·拉·沙佩勒條約》
82b3d8f045e2a3ce3739109234209808,6到7世紀
7c861acfa59e8d8212c274b259b7f427,美國的電腦軟體公司
2f1b22dbe038caa8ce62f8671f708786,2017年5月2日，全國人大常委會公布《2017年立法工作計劃》
418938ed159760c9407ee788640e03b6,《古蘭經》
50852e82e93b7fe3cfc3b5da8226462b,五個主要部分以固定順序出現，所有部分均由一個或多個區
b1cb207600fc3fbef99c0f8cf540e46b,劉璋的部下，如吳懿、許靖、李嚴等。政律方面，《蜀科》
1f69b6b04c17bf88e9ed712d370ffe23,2002年
6588c2e2364b7ed362df78d1907d123f,1970年
c44f8a1692be1be814790c8c3292f2c8,2002年
df7cf2b214900f487050042fcc97c007,《義勇軍進行曲》
f7aacf3f8e22d4b6547f9aac1fd7b357,英式標點符號，因此只能用於顯示現代美國英語
35d59d605f48019baf747358770b96e3,羽球聯盟
d3ad63f1f04070ed43b23e750761f31d,2002年
884579d02111fad8d137a2eb3060e16b,1997年
24c38a3bfecd38fb727b63da5f5b2081,新世是地質時代中新近紀
9575e97ec41df25bcddbf020864aad7a,第一行就是可延伸標記式語
4aa81f603fd796885ede25e256e1937f,《中華人民共和國憲法》
c4741ce635359dc4ffb0f3a49b94d299,188年
74e636a724fd27d82072a2820128276b,舊石器時代
5f9578b648bb0e2a1b5edba4546e71c7,花團
a8b6503f0cf21024c3dfebf6c11f86b6,1842年
906efbc4f363d7c94e408923ee6ac8ae,19世紀
6fc965db45c539c625296e3dcd8f875a,2011年
063676bd7f0aa27e2ea820668d6a6f3b,1980年
fb702c0ec78a0c0de2fce5a66c6f71ce,穆罕默德逝世，此時的伊斯
ea999e698a47bf26322808b93ef32f8d,1983年
da6270a22f3a5b81f4db3ae905e91de4,2015年
d6b1016463c5d177fc957154a240a6ef,2017年7月的第41屆世界遺產年
021ac4729f2c9362341ce425e0089018,俄羅斯田徑選手無緣參加本次奧運，因為該國涉及2015年
bcdc3ce28f52ec1835e872b86b12882c,貝拉米
a21628a82632221f5b00f98f363d2888,阿」，這一縮寫形式在東德媒體頻繁使用，特別是在1968年
8d865a2a24439849ab2761861e1910af,二氧化
cd08c80b71386d574717166b634025bc,1946年
3a4514cecadc1a0ddbf5e9191758adbd,2011年
2b4b23a67c50ace6a2568748e88e1677,黃河
1395f56f08cc27bb3db51bfd36ed4a4e,薩克森邦的農業狀況非常不同。在希爾德斯海姆低地以及哈茨山脈
64f6e35972e017e28cb6137007f159cd,1963年
47d02044b26801e6538277594091ddcc,1782年，小欖舉行了首次的菊花會。現在每隔60年
eb3989799cfc4396b55f4b330823ed6c,1999年
da66cf1e77e36e95f9e417c5bd4895c1,2009年
26a4b319225c801ed42a80bb72e02ef4,1802年
877c0b65c3d0c4f152e9f702ec897cad,1954年
767ea8d792bb0f4bc6220d8848a785d4,1947年
b9cdcfa3466753d80cf3f60e6a0411b5,1912年至1913年
457a0f644622c10ba48b0d42f195f717,李嘉誠醫學院的教學醫院
c3f747f5be764a7c265326e3e42ffff1,2012年全年的票房亦為2004年
19c4a73927047fa3f1d593c865d64a49,1927年
bb1c727d86b7eb2bc293cee0f3b2a202,馬昭為了建立赫赫軍功，做好篡奪準備，於263年
652daa3b0bddab3d617157ee121601e1,317年
b838ceac55501afe81a3d4d5e14c7a7a,16世紀
ddaccd979fdaa15bd55df6b28fff83ea,16世紀
cb13cd7765b87dfd6c8b096209791094,1952年
5c21472af2b6b1584af3ddf5b307902b,1949年《中國人民政治協商會議共同綱領》
b6dcc9cafe855d024540b93a554af88d,1世紀
a9b7a4e56fcfa0870cb9e1a8bc5719de,2008年度的技術與研發艾美獎中的同軸電纜艾美獎。2011年
e5cef74ae863aac372528a77eb0c46ac,《婚姻法》
0b769d1a3b34a66fdb1a685ed15dbbfe,《中國共產黨章程》
f8beb695303d6dec28140631c9359086,2004年
f3c7f239aca6308f5c512a1ddd90eeee,2009年
c8d23fe01c77b54aa7985cf7cc130798,《仇國論》
257a696cf90e84b67ebae7f14eecff99,1913年至1924年元首為中華民國大總統，1924年
fd48f5c06f03de48e464ff7be4ffb7a7,2008年
41a7e30609ada893041aeb7e23f4e1d9,1949年
d6777830144e2ba6fc3cf4ce9f64ea9b,1964年
03c2150b46e8aaa7c0cd23f9002ae59b,2015年
03b54770ce081d2c8a2c34b29f72eab8,1934年
dd212d876aa4b2c06f9295678104ddfb,《中蘇友好同盟條約》
1c4b72581e2dd2c7fa1aed10f9655442,俄羅斯在1917年
0e22309d86da7cddc0c2f4da613fb862,1994年
c886e31f799e95a45f2550c662385257,美洲的有袋類動物幾乎滅絕。巴拿馬地峽的形成對地球的氣候
f29242480132119e0ed73f2260d26230,1947年
cbae6650dd81b91842a92b969a214e87,《中華民國憲法》
4be823545e72a88d3b49bbdfe809a141,阿拉伯語
c530a8805f83fe0b05718ae6c22db505,1999年
5c0bb75bd0aec939aa7f26a58148542b,1905年
5240933aa604cd58973e8110bc9cf8a7,1999年
a1cfcd1ed6a9a1af8e982c3d3c6f95f7,1970屆畢業生，組織他們回校學習，培訓後作為補充師資。1972年到1976年
ba2e138bf412d0ade47d998a2df87ed7,趙三多義
4694f7832c19440101eb755ad885c72f,紅軍內部多次進行了殘酷的肅反鬥爭
282e2beef94d4b696553fdc4f57bc5a2,《中國共產黨章程》
552c19adbefca63110d484e1bb4e886f,威脅。通常許多組織
bf63cbb5776e3ef5c35665c5be06b0a1,三大蠻族
3b28051f91e7fd3e0b37a907f9380afe,石器時代
0a55e2bef2fa395712cc0e5d18bfe80f,1979年
0a566b86a2af72117a0057b9bca41ea8,威脅。通常許多組織
1a47924a5c6a6dba1a81f2256054654a,《天發神讖碑》
3d17807174a8650958a10b79085f946d,四分之三。明、清兩代
cf80d59a13f3fabecbd4211a84b66d26,2005年8月推出精選輯《知足just my pride最真傑作選》
1411441fdbfb24a05b5f82e30af6fb51,1995年
86b0343ec33d4bb3c7be8a7bbf9215ee,1957年11月13日，《人民日報》
5bf57cfc05a0d3f1f9628f53a9cfaddd,《人民導報》
67e778aa2a35af63b89938c21c012db3,2006年
3e2b7ebc488611bd4550618c2ea8d4f9,巴伐利亞發動機製造廠股份有限公司
2e189fa587baa94385a69a6d5b2405cf,2008年
1e975b44b63ce5ab094ca7cefcb2814a,《2017年立法工作計劃》，《國歌法》
05a17f33c64dd4be9d151a72a0c263f3,1949年
2c95e83b174817bd66f53b70d73299a9,1941年
9ccaed1e112d8cd324aeafe2a1fd628e,豐都縣是中國重慶市
4d1b514e82f456658843a62c2e2a8529,1997年
b94f77ed5e8a7d08578a931d2e1b300d,1966年
24156cd9065128421201c980a865d6b7,曹魏的疆域主要是在曹操時即大幅發展，至曹丕稱帝
f309da5ded9dff325c8693f39d25452e,乾旱多風的大陸性氣候
ead50159df93ffc71c1b65e8699879f5,1960年8月25日至9月11日在義
b2d7b8b13e0e01fd1c40da33579139d5,阿富汗和伊拉克，美國戰爭
a71fb278835d3387b2f9d6f393daa448,俄羅斯
82da2b869dadfe7b0f810a0c6772842c,漢司
197d5d8496ef2fcef33936632d8c70d5,13人獲得諾貝爾獎。現校友涵蓋若干菲爾茲獎、沃爾夫
6a83667d0f3ae8c2d2b3416e60e00817,17世紀
f69f68b461605b13fa3c6b793baf908d,烏布利希在1971年
ae0696f16dc5c5d585da8a885c3c7c0b,蘇畔度，佛教4世紀
6f593da8565bba62637b0f4f67403a49,隋朝
c6c0680682005caee957cb3ade2212a1,2006年
1a705ba48a84b34211ef2a67e794e19b,2011年
6162ff7252c825dd42f6d6c80704f2d5,《尼布楚條約》
8dd4b73c4e7827df856bad708c4f726a,漢制
3b0d33ad5459068dac419e7e35838c2e,美尼亞語有一個漫長的文學史，其現存最古老的文學作品是第五世紀
7e9a592293817981d19e5575e5668d1b,20世紀
ca5de967541ca3aabf6d4f364cbfdd70,1945年8月15日，日本昭和天皇錄音宣讀《終戰詔書》
3873f527f3b2f1b7a0f6e44bebf0f671,《中華人民共和國憲法》
db8c0b7788e78fdd31c8684cf5421eac,荷屬印尼華僑國籍問題而依據血統主義
146ed3c851ae778adfd460e97a4c757b,2008年，致公黨共有黨
9f1ebd1a958d86d3d2d9e53a8eaf48a0,2013年
f5906f1fa870a20df9887e21a83445eb,2005年
a88652767ad3187446944157a8ad6d80,1911年
76808d5c74a34f5b826d0441a6df662f,《香港文物》
24fcc9cf376a36f4a74350b48a262071,1960年
682d9d7b946f7fe9ea77c69f7ac9da08,彭、剛果共和國
a986becefb751c32e2dabe8057de5795,三大蠻族
e62fdba091606def2c4544dd3d5981d2,1515年
8579f9df1583a5d8aa5c96fb25e17e22,紅軍內部多次進行了殘酷的肅反鬥爭
94e5202973fae3834c7a0371e0e0311e,2006年中山港貨櫃的年
51b4a6a9515e2b3c2ebc27a17f5e29be,1645年
2d373e17bea0ca04cf46e2b2ab64128b,2007年
134c0c1f94030e6a59dd39c80f85cffa,1900年清朝末期，清朝甲午戰爭
146e565627feaecede573f97e09e928c,1966年
169f6d67040adf76fcfe3577880e4836,《中國共產黨章程》
e3686d857373edd5539810c8659245ba,2005年8月推出精選輯《知足just my pride最真傑作選》
65971290c4e8e3637de546ae539004ad,1950年
22513604c4402888ff3bc166a04e807e,廣泛接受的標準格式，當標籤圖檔格式最初出現的時候
976fd1627c3fb02a0ccb48bfa29f798b,五世紀
ae5c125071d7cf15c755ab7f13869150,2009年
15ee66f1bb84d1306e3060d4105dfe1a,《人民日報》
7a16874c8ebe31cc78e99fd37c3279b9,劉備所建，他直到赤壁之戰
e179d39ec274ba7e641a83ac9742d219,2002年
9fb4139f0d1c7e9a8192bda267c6941e,劉璋的部下，如吳懿、許靖、李嚴等。政律方面，《蜀科》
e14718df2a3872eac39038770f069ab1,淮水南岸的山
b009cb3b85ca76c666e078a8732fc168,哈布斯堡
778a8e89a576e927c32e39c86737c2d9,1972年
1d9e6ab5e0d1fd19556fb0eec45737f5,《香港基本法》
652b3d38c63659bc81612736978a470c,漢制
50760f77f53c9e571d0a3c3719ee2732,1992年
5e6e0daf450ff81ef314af826535dd65,劉表將領黃祖。曹操聞孫權勢力漸盛，劉表勢弱，於208年
9b737e92539808b43c12cde9c40f2317,1994-95賽季之前做出了一個重大的交易，威利斯
20d36185152c9f2f66988018ff592ddb,卡西尼－惠更斯
a439909cbf22344124c0e941328b264a,五個主要部分以固定順序出現，所有部分均由一個或多個區
a812e5fdffcdcfe987b70641357e9da7,東南亞是亞洲的一個地區
5969ec967a92d22b56187d783b41cdaa,劉備獲得益州
568128dfbd22249f923b61cfdf82b3c6,1945年
8364382641f1ca15f793f37400226223,馬克思列寧主義和新教、天主教思想學派中也有聲稱是人文主義
73fd01ed69ee56d2bb5200cc2bbabbae,1791年
ebfa4dcb5007f70261964e661f33037d,1980年
3fdd9c983b3e593b55737073f3bbeda0,《銀河英雄傳說》
f266b5ef4011c440fcb8de95a08f3e6a,2009年
b3e0cbb63107aabc0064fe8b743e4beb,2003年
49b74a21aa8f30c03f3220bd5940664d,馬通用公眾授權條款的最新版本釋出的自由軟體。它的文件
d14b80b0da9346886fc09a6a223bd5bb,2015年
d1fbe1b827ae9bc3b2df03470766f780,1949年
aed90d99a50d438324c2bbbca3be82fd,《香港基本法》
df27f9329b52eef874a6aadb69bad5ce,百年
c9693b2c878b366af0231a037a5a0738,黃金三角經濟第三極。氣候
7fed28d662ef4c8c5886ab772813d303,惠河是大運河
57419aa2b580ef5bd1a40d123ba7194d,2017年
21c68f264cb814c25258d53136ca6fa9,三重縣位處日本中部的近畿地方，紀
a6f48e58cd036e4290c6e7c8bffa5684,蘇冷戰
0ef058739f63c742dc4fb143fc3137f5,第一次世界大戰
dcf841f549f27b09559468236c7f3359,《中國人民政治協商會議共同綱領》
eb2739863faa116eaa8c66add3a52d49,1945年，其早期
b81ac3944dd63beaf1a0d125ef975c33,1949年
d38cf0aa0ab84d2e6e4d08909e71c8bc,2014年
b553fe85d262a970242282010f731a20,真正忠於司
594a362b4797b5498a67242f21ae62e9,《憲法增修條文》
fdeb0b9b3f786721e11318ebb912c6da,2005年
bced1aa1ad4905db15327464d48ee000,青藏高原南部地區。在中國行政區劃概念中，狹義
c2faa507bdd8105f9a15dda94073df30,2002年
95c05a91ec6f09edbad2525070472786,1998年
0b0634a698c26db7342cb2ce1fc0e392,聖願。聖女在修院
e6846b1c99017be47b6b1082af255cfc,1994年
08918ffb0844f3161a86175a41bba367,黃土高原西部、渭河
6bf5856903cca4449a6c0030b720ece9,1999年
64963813c590c4efcefab2bece71e35b,1962年10月25日，蘇聯《真理報》
b180bb2948da6e43764639e39bdcbba6,1984年
f0a4fd6dcfab9b9c4ec48c5755d8bab3,第一個位元
3eb9e397936d9b5d2573bef26603b97a,1934年
060eb17c251b10d9f983792e96aaf4e9,美是一個政治地理學
4d5e1d31a72ffbf46ba18fcf444c61c8,《文心雕龍》
a9f5943e8ce9ecbeca2f5ce587352a44,1900年
b2e769cd40df05783e63478b3e0e41ae,1999年
090a0ed063164855b3a6a1b664290713,五十二年
50227b335c7331a7d09b811b41cb21e7,1841年
ec98d080f48fbb80572ac4ce84b8d46f,"3萬5千人入場,一些國內打比戰,如上海打比戰、廣州打比戰"
4956192a9fed160d62d9e7b723168d1c,2015年
99838607919a238cc066c362c3f444ba,八萬年
78478954aa21e410d0de16e0fcce1d4d,2013年
14ce8f1cc0f5390d49bc73da7ff2c89a,2010年
8d310afe5dd76212b3ae3bcd6e96f6ce,史的城市，於794年
16146cc92a124ab7b5d83eb5d5cee8a1,瑞典軍隊
9c12b0947519725c30f6060c318674de,1952年和1965年
72d8dadd78094559a285deb7b9da484f,1945年美軍於仁
309b781d469f4af5f12595f2c04a5b72,吳所處的江南，社會
e25c7a33b2a341debbf491f7a8b29b4f,2004年
a3fc6bccdd9aad257d78e7674bee94f3,伊斯蘭國家、非洲、黑人。而下屆2020年
b4d1622bb64626847390cab887cf28c2,1848年
c7756619f1022b863d439246570eb9eb,阿拉伯數目字和英式標點符號，因此只能用於顯示現代美國英語
47852d1717d501d9e570077b994682bc,劉備所建，他直到赤壁之戰
bcad5dabb558da4280caab4c50818185,2011年
fd06b9eedf75b6bf556fb49a01437478,《中國共產黨章程》
584fc68608b403baa05a5248f5361c8d,2013年
4398e8f517a86c4ac903555629d3e774,新聞言
e75586ca29d9e01b39c88436f574e198,三國時期
991d1ab9ac223dfab090ce7fc7a53728,馬通用公眾授權條款的最新版本釋出的自由軟體。它的文件
00a536e8e8bbdf71ab1b17c2c6ef33a9,1994年
c3e3ccc4d223c0a81bdb1bedb54c1196,2008年
6547307a39fda361fdbfbd54c7cbf6ae,1960年
4a2ab32d20f3b14678e59a75f14d5ee1,曹魏、蜀漢及孫吳。東漢末年
52196f31232fd44742a3a18b680c2ffd,1916年
975247fd0181dd785bfe6989ce61fa56,喬治亞理工大學共用亞歷山大紀
9fefd21d910a2a4e88d9700da6d94084,8位元色重現真彩色的圖像。它實際上是一種壓縮文件
2187f4e976eefe10b4aea4229c42489f,《短歌行》
f4fb8ad0fdebc51dce2fbf75a3390f4c,45.3公里
f295faea41f6dbd61109e0fa095429b5,1956年
d3e6177dd092737fdd6b338778e93d0f,腓特烈在科林會戰
6a40aa5811d8e725cace15e5dbd57290,阿拉伯
06a3097b3383ba0bb55b9c4847627112,盧，但被羅馬人和日耳曼人組成的聯軍擊退。460年
8892d7701dfcaa1f2df26648d252b0f7,1873年
a301342a6d0f7f737f06c177beee35d0,1950年
0a4bbc6c0526f704828fcd59219497f7,1900年
